scientificName,x_coord,y_coord,presence,elevation,slope,aspect,hcas
Atrichornis rufescens,1550212.3224198062,-3259817.471457911,0,152.41257,13.120686,31.846498,0.7209704
Atrichornis rufescens,1618924.953863188,-3405404.67582409,0,171.94565,50.335377,179.69598,0.36842573
Atrichornis rufescens,1540589.0071812905,-3997931.807243349,0,717.85785,87.12165,235.61835,0.15273054
Atrichornis rufescens,1662255.8875873056,-3458603.846330597,0,316.21243,49.467037,337.22214,0.910627
Atrichornis rufescens,1697408.7479665903,-3687521.845301907,0,518.0055,88.502525,194.1604,0.7462944
Atrichornis rufescens,1621917.0050379247,-3386303.282998321,0,168.54599,5.9969697,160.83078,0.36799157
Atrichornis rufescens,1934532.6756064368,-3245970.60514852,0,911.44305,78.47618,94.3668,0.7102685
Atrichornis rufescens,1509972.2782006,-3963240.495374397,0,1209.4159,88.34175,41.959553,0.8157283
Atrichornis rufescens,1505706.3584595919,-3409213.863903653,0,136.11787,51.461594,93.585205,0.88297415
Atrichornis rufescens,1596290.4473548646,-3466564.9574848018,0,257.3635,9.046791,89.9547,0.13334659
Atrichornis rufescens,1742018.9848299061,-3757235.991506213,0,169.66159,87.36724,88.074135,0.91550064
Atrichornis rufescens,1731843.5851425342,-3458325.476777037,0,519.76465,87.12965,236.20227,0.29486576
Atrichornis rufescens,1691280.4977811151,-3233150.829589991,0,182.18156,1.0816729,274.96072,0.53100073
Atrichornis rufescens,1936421.5309727245,-3407183.794937664,0,554.86884,87.00439,348.3145,0.84724367
Atrichornis rufescens,1489632.0113147188,-3391053.8976198724,0,127.78072,3.7387283,33.15294,0.07766988
Atrichornis rufescens,1695353.0180911813,-3264986.485931545,0,182.43239,27.098934,263.00754,0.43976134
Atrichornis rufescens,1857778.8739416003,-3632807.416200555,0,192.72446,86.18059,337.17444,0.015605347
Atrichornis rufescens,1741672.6808532788,-3719716.979516693,0,203.01608,86.938614,40.28464,0.7693547
Atrichornis rufescens,1922939.5686952835,-3191040.1147087836,0,472.1811,64.699005,9.183432,0.010546895
Atrichornis rufescens,1797514.6529738423,-3216797.442601032,0,242.22174,18.198887,206.6761,0.12514879
Atrichornis rufescens,1897942.6764999083,-3422022.116554868,0,1159.7523,87.78814,300.42303,0.6940127
Atrichornis rufescens,1722489.7072071275,-3247254.9353862833,0,198.84514,3.1625576,305.70645,0.046963416
Atrichornis rufescens,1564645.6824344029,-3427447.758746935,0,157.47868,10.503184,340.99725,0.4535694
Atrichornis rufescens,1823819.8027974349,-3411989.680097367,0,768.1327,87.19143,319.58908,0.29360563
Atrichornis rufescens,1848318.1511094251,-3401325.4946760647,0,1047.8286,75.5022,43.69486,0.6620665
Atrichornis rufescens,1717471.6810839872,-3883900.329161447,0,89.503716,86.41085,202.22243,0.6273517
Atrichornis rufescens,1758162.9399466545,-3493033.1968184668,0,356.75565,69.78554,259.96484,0.0020183388
Atrichornis rufescens,1683822.257220336,-3559777.9428255325,0,447.0366,70.645485,33.322735,0.022836694
Atrichornis rufescens,1688787.965548208,-3204725.620735774,0,186.09532,9.458128,220.70995,0.003938683
Atrichornis rufescens,1978613.0910178837,-3264652.983414625,0,281.55463,62.19814,158.13304,0.036922753
Atrichornis rufescens,1618043.8042694954,-3627435.2073169304,0,519.3887,84.464775,199.4596,0.7246034
Atrichornis rufescens,1542033.778162452,-3210430.3045950327,0,162.63316,2.7465782,281.88266,0.2261301
Atrichornis rufescens,1866505.7002683403,-3649979.588095243,0,378.6156,87.43246,31.50114,0.70110536
Atrichornis rufescens,1666954.1595696236,-3317753.65658641,0,179.16579,10.916415,154.7454,0.3276599
Atrichornis rufescens,2042544.8704899696,-3311572.9500867054,0,6.391093,35.006542,312.8356,0.09541445
Atrichornis rufescens,1593199.6947571659,-3453598.3123248043,0,231.9131,21.068329,280.3051,0.7747668
Atrichornis rufescens,1723146.1577259842,-3354061.0005284343,0,272.69656,34.315643,44.039448,0.012904912
Atrichornis rufescens,1509446.9205758278,-3750142.0744541804,0,295.9521,60.592167,195.44186,0.0035315477
Atrichornis rufescens,1543605.2068831509,-3861059.3152772384,0,662.47406,78.98508,302.76727,0.75566995
Atrichornis rufescens,1665479.197894976,-3797512.495484709,0,566.7488,47.176365,262.82068,0.0023984262
Atrichornis rufescens,1884900.3559352958,-3351958.9067494334,0,916.2982,48.528698,162.79692,0.0018420913
Atrichornis rufescens,1974009.1177238384,-3329180.6434463835,0,139.54108,85.27537,65.34067,0.19393338
Atrichornis rufescens,1496108.203745552,-3594876.93401185,0,224.78084,8.568831,2.3135102,0.031170895
Atrichornis rufescens,1487910.5684138788,-3516909.7746802177,0,182.31873,12.26065,309.02957,0.32231432
Atrichornis rufescens,1809178.908759477,-3678601.8296747333,0,231.88211,83.60016,245.4973,0.61789393
Atrichornis rufescens,1618892.5889569821,-3354607.829304647,0,159.44615,10.745491,136.6901,0.2652054
Atrichornis rufescens,1805152.9587668653,-3629325.2816924504,0,888.63904,86.80903,255.49132,0.6907599
Atrichornis rufescens,1541743.1507131562,-3816593.831516655,0,390.8837,79.55782,100.559074,0.062949024
Atrichornis rufescens,1653816.3962467604,-3748444.800073426,0,909.30145,87.038704,139.52048,0.54117066
Atrichornis rufescens,2002625.0560084658,-3297279.6652481486,0,110.99524,86.12921,152.36761,0.16278093
Atrichornis rufescens,1608687.10974666,-3751556.778629242,0,671.5216,82.686104,341.1627,0.2148988
Atrichornis rufescens,1521725.3941227056,-3597920.4627734525,0,289.74298,72.62941,194.90016,0.0061037657
Atrichornis rufescens,1610975.892932397,-3433514.6063692835,0,212.36577,11.278555,287.93344,0.8898046
Atrichornis rufescens,1924898.3992863277,-3202779.3749152175,0,456.9223,66.536026,245.6192,0.033609536
Atrichornis rufescens,1908766.0718432572,-3233025.2235302688,0,736.53595,63.402092,38.76653,0.1515888
Atrichornis rufescens,2021798.9706196804,-3226210.671978772,0,95.60195,71.39221,325.40546,0.31484616
Atrichornis rufescens,1573600.4971722406,-3262573.0866256133,0,158.49057,33.643257,197.06638,0.4701538
Atrichornis rufescens,1813957.314774409,-3213176.341236277,0,274.9906,38.93999,174.83893,0.6931469
Atrichornis rufescens,1946517.5128402172,-3447815.1677487134,0,865.77026,85.41158,41.78789,0.7166108
Atrichornis rufescens,1572536.1246084583,-3856677.040850233,0,675.8312,72.12469,332.85754,0.10879834
Atrichornis rufescens,1560877.9182760431,-3480383.5640907357,0,199.26727,10.518865,322.68057,0.031162035
Atrichornis rufescens,1745600.0785692404,-3383346.336488649,0,358.66232,81.568245,299.3775,0.22943124
Atrichornis rufescens,1776459.8794318396,-3434091.5507507073,0,514.5147,44.401363,43.523335,0.50355643
Atrichornis rufescens,1723533.3216802666,-3672556.8551653493,0,319.02567,88.378815,277.03064,0.8075006
Atrichornis rufescens,1770305.872820628,-3708986.6701566167,0,454.3399,81.58699,23.537344,0.74766636
Atrichornis rufescens,1792572.5510704601,-3687219.4387742593,0,58.887943,70.835495,268.31348,0.12003281
Atrichornis rufescens,1523662.8461361085,-3744783.9303366127,0,495.9227,86.54589,32.111946,0.76026756
Atrichornis rufescens,1660259.3585990781,-3309243.3921890734,0,172.86816,7.560447,279.16113,0.09857637
Atrichornis rufescens,1658453.9810099592,-3550360.024512309,0,533.579,79.1515,76.668076,0.74745065
Atrichornis rufescens,1767960.2335849123,-3305849.51951398,0,365.1682,80.04265,211.87029,0.001330356
Atrichornis rufescens,2009586.636451726,-3320284.7880148473,0,42.739246,47.791153,47.946877,0.70507175
Atrichornis rufescens,1529043.3723684726,-3310901.9858607044,0,142.60275,23.432035,27.993149,0.80565387
Atrichornis rufescens,1951658.153712725,-3278326.4756955868,0,752.821,86.57538,3.2334185,0.72973347
Atrichornis rufescens,1531062.6455283735,-3682684.1232438344,0,453.3652,18.559214,128.46034,0.008115949
Atrichornis rufescens,1718501.9164203813,-3563146.719768904,0,335.7196,10.3563795,2.1951976,0.4602879
Atrichornis rufescens,1823015.1874631767,-3555948.6658511963,0,1268.0498,65.71195,200.33264,0.112290666
Atrichornis rufescens,1674701.1087412986,-3751719.9623764576,0,1030.1023,82.05521,59.782543,0.7879021
Atrichornis rufescens,1559096.1608330796,-3209300.080076775,0,168.6594,2.9537637,117.62311,0.310874
Atrichornis rufescens,1611608.7497469552,-3893084.0333665884,0,799.4409,84.47502,267.65436,0.5859116
Atrichornis rufescens,1601244.3351004028,-3316960.3592764353,0,146.60928,11.5801935,260.5986,0.21298094
Atrichornis rufescens,1755329.5775575691,-3493991.9403890637,0,340.12756,69.187416,145.53749,0.02226765
Atrichornis rufescens,1702991.6919044217,-3537757.383302112,0,422.44684,77.24727,287.0036,0.020576712
Atrichornis rufescens,1787173.0586555384,-3387453.0894656945,0,477.15192,86.7651,94.173,0.708446
Atrichornis rufescens,1517156.2286533485,-3879954.3412337196,0,538.91797,61.187927,286.18457,0.05666441
Atrichornis rufescens,1642224.3047532882,-3650718.1703488263,0,515.71985,68.10938,158.7075,0.016114132
Atrichornis rufescens,1720696.6330889296,-3703006.4375650305,0,616.7115,86.11205,146.98114,0.08034
Atrichornis rufescens,1526809.595814207,-3360401.6204586937,0,133.05045,22.825705,228.77348,0.33348942
Atrichornis rufescens,1558705.165910808,-3532407.644115102,0,264.66678,16.313255,271.17404,0.009556293
Atrichornis rufescens,1790901.0553355918,-3605355.314602987,0,862.9652,87.39263,196.69872,0.56029963
Atrichornis rufescens,1998974.4438192137,-3247586.5617968156,0,206.89001,81.236206,52.86264,0.029077824
Atrichornis rufescens,1649038.1292956432,-3852849.393327947,0,424.94748,87.84347,43.390957,0.82486415
Atrichornis rufescens,1907532.4907365334,-3566881.166299944,0,136.65558,80.40842,59.56978,0.019261451
Atrichornis rufescens,1531223.384624756,-3897390.436175827,0,575.18256,82.234726,46.876537,0.35325286
Atrichornis rufescens,1743400.8727636703,-3707628.689727314,0,299.71695,86.169975,170.9819,0.8485392
Atrichornis rufescens,1659886.302472278,-3998290.747354453,0,25.82421,82.428795,3.5813355,0.5354291
Atrichornis rufescens,1647274.941333169,-3705990.15098185,0,769.42035,86.8719,6.3254237,0.4525762
Atrichornis rufescens,1535792.9461099578,-3207149.9612118904,0,161.3992,21.77667,73.193275,0.009667386
Atrichornis rufescens,1494362.1553355076,-3940250.9679457196,0,747.31604,74.47046,30.433243,0.0073745684
Atrichornis rufescens,1724040.4123883056,-3750600.9006258803,0,366.2024,36.210777,118.68324,0.7790564
Atrichornis rufescens,1720874.303732957,-3225671.6320044505,0,195.41124,11.16293,355.44797,0.051147886
Atrichornis rufescens,1902350.2907778197,-3340422.1271682926,0,967.37476,81.08084,324.8111,0.1195593
Atrichornis rufescens,1936981.720603746,-3365223.101376298,0,1054.4913,81.85418,268.99307,0.6911789
Atrichornis rufescens,1889873.0269932232,-3643983.155017505,0,37.870556,29.044594,183.93605,0.057220973
Atrichornis rufescens,1832781.1626237007,-3215153.0414778953,0,333.08627,76.63007,110.46783,0.7658539
Atrichornis rufescens,1623395.1182374072,-3658532.75335156,0,516.493,81.27964,309.10455,0.08928006
Atrichornis rufescens,1524295.9988918542,-3631841.289303324,0,387.51984,72.16071,155.50896,0.7329419
Atrichornis rufescens,1500485.7982184738,-3626373.2616461758,0,237.06161,20.269033,270.80167,0.06054424
Atrichornis rufescens,1499341.2719162405,-3614652.712031436,0,232.66023,38.610554,276.30154,0.087535426
Atrichornis rufescens,1643342.0126062848,-3300372.620753987,0,163.31712,22.600573,3.8681407,0.0073649553
Atrichornis rufescens,1630633.13243884,-3282169.5394613906,0,155.43025,11.191642,26.692017,0.0061039464
Atrichornis rufescens,1807984.1345192587,-3632436.4621629356,0,1118.7666,88.895935,334.53046,0.72311777
Atrichornis rufescens,1526472.5110456594,-3247506.2594280913,0,151.97823,15.192455,290.1894,0.550775
Atrichornis rufescens,1759149.174569581,-3680039.7226598924,0,110.155594,80.60715,181.9483,0.0043745213
Atrichornis rufescens,1541966.9840871093,-3901651.6676380574,0,598.7363,72.47508,340.43948,0.00754779
Atrichornis rufescens,1917219.4013145755,-3275704.9555282327,0,1016.1937,63.07125,58.36982,0.2532091
Atrichornis rufescens,1836756.694744192,-3574862.1061233464,0,1107.5099,70.98057,240.33228,0.7784788
Atrichornis rufescens,1573523.2091378877,-3868938.9095485792,0,791.6024,79.70908,300.0922,0.5208634
Atrichornis rufescens,2047529.2758379248,-3280161.6975888326,0,104.80227,86.634674,114.86292,0.20070337
Atrichornis rufescens,1590129.2357786724,-3679462.475658309,0,434.7318,87.44077,189.27563,0.6563157
Atrichornis rufescens,1630373.2297531546,-3540990.4785767435,0,506.8139,74.67752,132.2416,0.89091223
Atrichornis rufescens,1748848.5105853342,-3533583.849953534,0,407.43616,66.71446,103.30148,0.06567191
Atrichornis rufescens,1862881.184320846,-3635972.357379877,0,93.8141,72.07225,85.93983,0.015196738
Atrichornis rufescens,1518593.497972986,-3481702.326544906,0,179.11317,41.750412,262.46133,0.4688104
Atrichornis rufescens,1599288.918574788,-3865201.8953453214,0,923.9128,77.25163,84.96596,0.0053204903
Atrichornis rufescens,1590121.8282427068,-3435832.999094049,0,198.20973,16.034649,304.3915,0.641492
Atrichornis rufescens,1946062.9649517466,-3448654.8172229496,0,751.46063,68.243515,251.02606,0.61129653
Atrichornis rufescens,1834000.1592541677,-3406439.158368674,0,893.5251,83.456985,318.12726,0.12701389
Atrichornis rufescens,1932402.6963725006,-3612838.4002353386,0,16.603704,15.368103,194.29971,0.53854495
Atrichornis rufescens,1950542.7623924888,-3229261.539492576,0,499.547,52.956432,339.35843,0.049701344
Atrichornis rufescens,1682746.2950562148,-3339587.352897827,0,191.24127,4.003604,266.67078,0.15299898
Atrichornis rufescens,1884785.9973503288,-3683943.4045250188,0,86.759926,87.50758,227.80647,0.16853084
Atrichornis rufescens,1654203.5361714067,-3431212.3811495514,0,240.64131,4.748354,341.39948,0.879151
Atrichornis rufescens,1648665.2402673152,-3424305.482034174,0,217.84734,33.425396,346.93552,0.013564768
Atrichornis rufescens,1575476.5141090148,-3516799.832015748,0,310.5281,10.079027,328.8962,0.0062180716
Atrichornis rufescens,1737737.4281426554,-3663848.168196657,0,101.39887,14.521517,249.47443,0.28873372
Atrichornis rufescens,1744843.2962658566,-3353078.8633309887,0,379.35764,66.3606,32.998188,0.01831176
Atrichornis rufescens,1683378.6869309938,-3893672.6828055345,0,676.28375,66.37413,292.93628,0.024634253
Atrichornis rufescens,1668247.8105709576,-3855532.0910308543,0,159.72934,86.56402,334.5866,0.0663094
Atrichornis rufescens,2003713.190063345,-3299423.5016643084,0,93.95027,81.388054,3.959655,0.15226902
Atrichornis rufescens,1513868.883862797,-3786275.5642953515,0,444.03345,79.8173,317.3689,0.69958925
Atrichornis rufescens,1587425.04711318,-3200996.9524090923,0,195.7193,67.47415,16.03884,0.5654666
Atrichornis rufescens,1664467.1951258413,-3665311.0927609443,0,758.4219,86.42233,4.1420345,0.7005144
Atrichornis rufescens,1745273.356750303,-3195612.0730797327,0,210.18675,9.10569,334.16956,0.5289833
Atrichornis rufescens,1614941.5963496629,-3354567.3327336237,0,156.89105,10.046539,27.905031,0.011035968
Atrichornis rufescens,1930409.0945464033,-3385800.104119814,0,282.82803,81.07438,299.3696,0.039854847
Atrichornis rufescens,1628301.897121249,-3932519.2722708103,0,600.0838,80.25993,292.0685,0.70553964
Atrichornis rufescens,1528034.0185817322,-3320354.12932263,0,139.84856,10.46728,317.95932,0.43398893
Atrichornis rufescens,1605264.6383580903,-3873983.8068275447,0,966.2595,59.251743,246.09341,0.53970414
Atrichornis rufescens,1598028.7067507897,-3817731.8049215046,0,904.5042,82.1549,295.67072,0.77281666
Atrichornis rufescens,1601455.3165809792,-3727042.474200588,0,724.8704,84.13408,173.35443,0.03021347
Atrichornis rufescens,1587453.0086966488,-3384709.323340329,0,151.10074,2.0245426,303.58804,0.05615472
Atrichornis rufescens,1936099.2446109164,-3402665.830207472,0,727.1898,88.91669,84.69708,0.7220991
Atrichornis rufescens,1601116.8302027786,-3975032.9056188306,0,597.7907,60.80247,318.11176,0.6091433
Atrichornis rufescens,1539963.068128592,-3564843.2728566066,0,272.7512,60.343,271.36597,0.0012692952
Atrichornis rufescens,1553925.8888203173,-3559727.7567693316,0,280.34384,18.488478,2.5017052,0.0027372956
Atrichornis rufescens,1734179.0217846083,-3670235.10573509,0,131.31192,73.75184,58.20194,0.076826826
Atrichornis rufescens,1895739.853997183,-3421468.495580842,0,1081.1384,67.40401,37.73087,0.8319336
Atrichornis rufescens,1562127.0170172811,-3932529.8896425483,0,596.2452,68.88888,210.72208,0.4960998
Atrichornis rufescens,1601899.9679499287,-3336481.25233376,0,148.33313,1.9161297,94.42075,0.07334051
Atrichornis rufescens,1684937.0477450197,-3637937.9603872714,0,438.84024,40.289536,282.62234,0.040167566
Atrichornis rufescens,1697222.8970028886,-3404132.0644620596,0,273.1618,46.619873,330.62625,0.011877213
Atrichornis rufescens,1839321.722740425,-3575706.2231131825,0,998.9454,86.55491,58.18413,0.8245511
Atrichornis rufescens,1508894.9195321712,-3909191.3191837254,0,580.1006,83.632835,347.9094,0.0047377646
Atrichornis rufescens,1796712.8823893438,-3569138.7608859083,0,898.00085,87.31004,316.27945,0.6844671
Atrichornis rufescens,1791048.8631587003,-3340416.948887815,0,571.526,73.94935,252.41982,0.0036879485
Atrichornis rufescens,1749792.418668617,-3462819.247753741,0,629.24536,75.24366,60.88346,0.31543735
Atrichornis rufescens,1638240.4842117815,-3863927.4439371503,0,818.4024,81.96233,168.95927,0.18135585
Atrichornis rufescens,1844124.8220829691,-3235070.129445369,0,305.6173,39.50064,82.24043,0.8004492
Atrichornis rufescens,1503518.7138330627,-3579988.6887261653,0,226.1851,39.843838,103.97599,0.01691168
Atrichornis rufescens,1710232.620342998,-3425624.1427590763,0,496.75598,50.479237,227.86728,0.6933867
Atrichornis rufescens,1869997.4527926196,-3228474.9699521246,0,373.55353,73.71972,318.85715,0.07557506
Atrichornis rufescens,1994786.5255697414,-3316767.577484056,0,255.79498,82.107475,59.634403,0.60003394
Atrichornis rufescens,1782705.8758239185,-3564379.6963604162,0,725.7517,82.81201,80.40814,0.17337851
Atrichornis rufescens,1935658.9899711634,-3564048.9246846954,0,91.304634,70.36256,330.74414,0.77710044
Atrichornis rufescens,1855148.9892609464,-3623467.8730068663,0,214.21893,85.97282,113.819916,0.0122652175
Atrichornis rufescens,1591237.3854146015,-3867230.9926599353,0,948.6828,78.44424,275.25864,0.05686397
